"id","location_srs","location_x","location_y","operator","elevation","slope","aspect","adm1_name","country","geometry","area","actively_saved","actively_saved_on_year","actively_saved_on_month","actively_saved_on_day","plot_file","ref_code","confidence","map_code","ref_class","map_class"
"915","EPSG:4326","107.339700257886","12.3595541661685","autobot","844","0.0140121234554228","0.289506355391126","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"539","EPSG:4326","103.247729751625","10.9551936122845","autobot","8","0.00970777561404638","4.03237300104978","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Deforestation rubber","TRUE","Enhancement","Deforestation rubber","Enhancement"
"526","EPSG:4326","104.703109197222","13.1230920270164","autobot","41","0.00217048333637999","3.14159265358979","Kâmpóng Thum","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","FALSE","Enhancement","Enhancement","Enhancement"
"792","EPSG:4326","106.210608147765","14.3301216260864","autobot","88","0.00451634440858537","2.51662396108799","Stœng Trêng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"193","EPSG:4326","103.720900489857","10.9558654206881","autobot","8","0.00331017770093202","4.29014145465575","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"891","EPSG:4326","103.714499689447","13.0358962608392","autobot","5","0.000193733775579693","3.93668948127289","Batdâmbâng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","FALSE","Enhancement","Enhancement","Enhancement"
"923","EPSG:4326","105.585436073275","13.9970558835265","autobot","116","0.00776573955790025","2.3944890433197","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"451","EPSG:4326","103.669903933301","13.0751707224573","autobot","5","0.000436616434400532","4.39646275259673","Batdâmbâng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"400","EPSG:4326","103.684675460947","11.0069662620448","autobot","13","0.00608828520178149","4.96000376987396","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"762","EPSG:4326","104.375885308063","12.8900569485173","autobot","11","0.0010497049303399","5.11051946610737","Kâmpóng Thum","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"505","EPSG:4326","103.695244848614","11.037331026615","autobot","14","0.00389280479011479","0.436973842113807","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"624","EPSG:4326","103.720097135051","13.2684753237183","autobot","8","0.000609184317549374","5.81134804779794","Siemréab","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","FALSE","Enhancement","Enhancement","Enhancement"
"240","EPSG:4326","103.405860720827","11.157125252122","autobot","20","0.0138167295341696","3.79301264352295","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"56","EPSG:4326","104.391561838683","11.7524927565514","autobot","87","0.00856481227238897","0.656857211623316","Kâmpóng Spœ","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","FALSE","Enhancement","Enhancement","Enhancement"
"257","EPSG:4326","102.581181480272","13.5214447919071","autobot","57","0.00369390508838971","0.848604131158594","Bântéay Méanchey","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Deforestation crops","TRUE","Enhancement","Deforestation crops","Enhancement"
"491","EPSG:4326","103.703457860455","13.2795699810166","autobot","8","0.000276898154748873","4.71238898038469","Siemréab","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"833","EPSG:4326","102.530567604768","13.5425270625956","autobot","71","0.00797255672965162","0.69871069031939","Bântéay Méanchey","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"529","EPSG:4326","103.749694882496","13.2614375037703","autobot","8","0.000705365281128788","1.37727124520771","Siemréab","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","FALSE","Enhancement","Enhancement","Enhancement"
"599","EPSG:4326","102.383964380451","13.387188795382","autobot","245","0.0569039223923413","1.19786295000848","Batdâmbâng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"89","EPSG:4326","103.575184823347","11.2435346752889","autobot","29","0.0281649347856332","3.01445912209305","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","FALSE","Enhancement","Enhancement","Enhancement"
"689","EPSG:4326","103.498496459174","11.2336545163233","autobot","29","0.0242170204072106","3.34143349360702","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"658","EPSG:4326","105.225594246374","13.6250088363549","autobot","64","0.00272029027521479","4.96438698890802","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","FALSE","Enhancement","Enhancement","Enhancement"
"125","EPSG:4326","105.012061317307","13.3687856487746","autobot","77","0.00189461418363749","5.90900095967386","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","FALSE","Enhancement","Enhancement","Enhancement"
"202","EPSG:4326","103.741932061571","13.0123684308874","autobot","5","0.000609051960018708","5.81177410484468","Batdâmbâng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Degradation","FALSE","Enhancement","Degradation","Enhancement"
"822","EPSG:4326","103.68851508254","13.0932897654206","autobot","6","0.000193757113011744","0.795214953706791","Batdâmbâng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"42","EPSG:4326","102.669634570012","13.4689798647187","autobot","37","0.00208280807377743","1.63597339219221","Batdâmbâng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"856","EPSG:4326","103.499334684934","11.24254973311","autobot","67","0.0298317533639868","3.65141304716189","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Deforestation rubber","TRUE","Enhancement","Deforestation rubber","Enhancement"
"156","EPSG:4326","105.230500708494","13.7910333533665","autobot","75","0.00192700094222474","4.35269753982815","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","FALSE","Enhancement","Enhancement","Enhancement"
"76","EPSG:4326","103.758965379875","13.2657444527071","autobot","8","4.33680868994202e-19","4.71238898038469","Siemréab","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"5","EPSG:4326","103.512970065757","13.053090209945","autobot","9","0.000429830757591091","0.327635910863458","Batdâmbâng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"439","EPSG:4326","106.970105818573","13.0306514880282","autobot","145","0.00443936531943227","1.05995075201416","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"909","EPSG:4326","103.422808856128","11.0982691840216","autobot","11","0.00610637537226291","0.36804041328598","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"234","EPSG:4326","106.390959006707","13.0872827343793","autobot","82","0.00363785093080841","4.20629140372754","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"32","EPSG:4326","104.696194230104","13.130968251148","autobot","40","0.00201198401377469","3.64383147724551","Kâmpóng Thum","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","FALSE","Enhancement","Enhancement","Enhancement"
"80","EPSG:4326","104.990907959542","13.407825636336","autobot","79","0.00888168399948879","1.63192724729003","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Enhancement","Enhancement","Enhancement"
"730","EPSG:4326","104.440635179721","13.8003015757793","autobot","84","0.00256097096743066","2.19280907738987","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"805","EPSG:4326","104.327800088865","13.5113787638615","autobot","63","0.00813556891514603","1.87562724735508","Siemréab","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"361","EPSG:4326","103.130699266104","11.6062761148316","autobot","212","0.071429841371345","3.55508025908423","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"902","EPSG:4326","103.829109945797","11.7177295898872","autobot","164","0.00700946389848134","2.48728159362941","Kâmpóng Spœ","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Forest stable","Enhancement","Forest stable"
"594","EPSG:4326","104.93144449789","13.3747731955887","autobot","107","0.0250825058361885","4.37625356212617","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Degradation","FALSE","Forest stable","Degradation","Forest stable"
"11","EPSG:4326","106.585225185784","12.6112944614331","autobot","86","0.00445170085769985","4.8345829040818","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"356","EPSG:4326","105.308874002143","13.5892121365261","autobot","73","0.00882717518329872","3.18872264024204","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"514","EPSG:4326","104.358106398222","11.0549696790699","autobot","152","0.101350548079534","0.673472859921589","Kâmpôt","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Deforestation other","TRUE","Forest stable","Deforestation other","Forest stable"
"337","EPSG:4326","104.116429746722","12.1051545098618","autobot","381","0.208057453567572","5.1674539829894","Pouthisat","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Deforestation other","TRUE","Forest stable","Deforestation other","Forest stable"
"262","EPSG:4326","103.088174221567","12.4415527963244","autobot","1001","0.145920198929088","0.138460666270733","Pouthisat","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"418","EPSG:4326","104.70172061409","12.4202059087999","autobot","10","0.000871184411183691","1.25410146919023","Kâmpóng Chhnang","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"674","EPSG:4326","103.749238308997","11.8653037421181","autobot","1150","0.149774733941632","4.20141490164502","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"622","EPSG:4326","104.065353089484","12.4548257131866","autobot","122","0.134818764132403","5.11850072898353","Pouthisat","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"141","EPSG:4326","103.566298878214","11.5880257716851","autobot","262","0.0122180866315681","0.261904048846591","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Degradation","TRUE","Forest stable","Degradation","Forest stable"
"681","EPSG:4326","104.850003122857","12.3133903673668","autobot","8","2.16840434497101e-19","4.71238898038469","Kâmpóng Chhnang","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"935","EPSG:4326","103.300764616264","11.2735029407387","autobot","31","0.00963765542728351","6.1112696918243","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Deforestation other","FALSE","Forest stable","Deforestation other","Forest stable"
"384","EPSG:4326","103.761582228778","10.7031153656602","autobot","130","0.0431207866317909","4.37595936819691","Krong Preah Sihanouk","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"152","EPSG:4326","104.791633434396","14.0813441792896","autobot","85","0.00558709290148398","4.14887799842045","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"43","EPSG:4326","103.30573929318","11.6055921485593","autobot","366","0.0612338641426177","6.21807365923197","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"640","EPSG:4326","105.619348477876","13.5759149488834","autobot","119","0.0149573195127762","0.835114216411499","Stœng Trêng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"899","EPSG:4326","106.60281713994","14.0845459355112","autobot","92","0.00982373853023668","4.34517033332262","Stœng Trêng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Deforestation crops","TRUE","Forest stable","Deforestation crops","Forest stable"
"260","EPSG:4326","107.088874730805","12.2110426489748","autobot","301","0.0716996728388561","2.47771601576405","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"251","EPSG:4326","106.687698201714","14.0698640036964","autobot","120","0.0123132243830632","4.46758838142515","Stœng Trêng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Deforestation crops","FALSE","Forest stable","Deforestation crops","Forest stable"
"16","EPSG:4326","106.544268872314","14.4673523933661","autobot","294","0.0361239196026803","5.49577911052664","Stœng Trêng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Degradation","FALSE","Forest stable","Degradation","Forest stable"
"795","EPSG:4326","107.417367388404","12.4347988798229","autobot","613","0.0211381435803229","0.318653152205454","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"212","EPSG:4326","103.018436682112","12.1678579121146","autobot","1462","0.176680769513991","0.290503337039387","Pouthisat","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"535","EPSG:4326","106.521455006352","13.8696006690232","autobot","138","0.0013565533833523","3.14159265358979","Stœng Trêng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"516","EPSG:4326","105.32853157886","11.9774303720378","autobot","11","0.000193330354033747","0.793048161438121","Kâmpóng Cham","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"9","EPSG:4326","103.618405582679","12.2085542398835","autobot","316","0.0297779262257604","3.29493267501604","Pouthisat","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"102","EPSG:4326","103.903112596051","11.2237728687925","autobot","354","0.0644114943466036","3.89436402331212","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"713","EPSG:4326","107.142887455887","12.953184206965","autobot","184","0.00872547543116484","4.90004837069969","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"440","EPSG:4326","106.473239159679","13.7735866575588","autobot","106","0.00250227701518323","3.54016624049419","Stœng Trêng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Forest stable","Enhancement","Forest stable"
"421","EPSG:4326","106.946011214586","13.2558707198609","autobot","131","0.00326772516791303","2.04502151339776","Rôtânôkiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Deforestation crops","TRUE","Forest stable","Deforestation crops","Forest stable"
"589","EPSG:4326","104.284997082203","14.0018320845665","autobot","110","0.00114364676239224","1.33127980709146","Siemréab","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"896","EPSG:4326","105.152165684133","13.2450836103026","autobot","78","0.00864403386505705","1.04467787492169","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Deforestation crops","TRUE","Forest stable","Deforestation crops","Forest stable"
"427","EPSG:4326","106.331726688713","12.872181635151","autobot","119","0.0121553480949653","4.45281312016347","Krâchéh","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"729","EPSG:4326","103.22206094427","11.8175171424774","autobot","465","0.0203854310066793","5.15226887414206","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"556","EPSG:4326","106.805726321269","13.0067878730462","autobot","166","0.00702937704431495","3.31959170679321","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Degradation","TRUE","Forest stable","Degradation","Forest stable"
"794","EPSG:4326","105.476467149237","13.2737023675761","autobot","121","0.00499133356715779","1.62517906122995","Kâmpóng Thum","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Management","TRUE","Forest stable","Management","Forest stable"
"456","EPSG:4326","106.472948025637","13.2420452828291","autobot","149","0.011867042064495","3.03641798947645","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Forest stable","Enhancement","Forest stable"
"61","EPSG:4326","106.312062875564","12.5250971437486","autobot","68","0.00276111007047234","0.582262315760091","Krâchéh","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"215","EPSG:4326","103.28147611018","11.2572545241287","autobot","28","0.010458082574546","0.699317649220793","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"142","EPSG:4326","105.344254566256","13.8721512089876","autobot","102","0.00628240223168048","4.82056301533521","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Forest stable","Enhancement","Forest stable"
"172","EPSG:4326","104.288332400498","13.7577842702725","autobot","123","0.00422583598326786","0.0986429728669003","Siemréab","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"280","EPSG:4326","103.346574585855","12.0320894664395","autobot","877","0.0407180918784933","6.11328403909623","Pouthisat","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"230","EPSG:4326","106.842564810883","13.2199303344969","autobot","153","0.00636225572338407","5.73383657687038","Rôtânôkiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"715","EPSG:4326","103.699989305881","11.7223891901992","autobot","980","0.02236958170696","5.7616343197551","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"776","EPSG:4326","106.205561353288","13.3128286632535","autobot","173","0.0139401535791149","2.59885208058424","Krâchéh","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"779","EPSG:4326","103.922682706705","11.3801675449051","autobot","368","0.0666720077062812","5.27850290323752","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"381","EPSG:4326","104.323517650358","12.1374282944038","autobot","129","0.020279644388265","0.907997153980416","Kâmpóng Chhnang","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"639","EPSG:4326","105.741046988282","13.8203840980721","autobot","103","0.00148996790275041","5.08514460933779","Stœng Trêng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"366","EPSG:4326","103.343641835458","12.4492770184054","autobot","208","0.0145038038244984","4.75916822388074","Pouthisat","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"527","EPSG:4326","106.499232958249","12.2592733659403","autobot","70","0.00124843165980831","4.82126456716925","Krâchéh","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"844","EPSG:4326","106.835552304571","13.543749104138","autobot","123","0.0241674041751675","3.09570456891137","Rôtânôkiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"149","EPSG:4326","106.754917690512","12.6874823150584","autobot","143","0.00774959499175368","2.32221362882434","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"364","EPSG:4326","107.207316249518","13.8287958046427","autobot","369","0.0642713115189662","5.32293029909571","Rôtânôkiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"79","EPSG:4326","103.844370353268","11.2162811163651","autobot","217","0.0589025792789048","4.04809591954267","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"503","EPSG:4326","106.516383247517","13.1542265597547","autobot","113","0.00319585817123002","0.21822325195655","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"860","EPSG:4326","104.287169036112","13.6454482455876","autobot","94","0.00533157476288689","1.72405684698922","Siemréab","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"60","EPSG:4326","103.655214917698","12.1574790426178","autobot","314","0.0241465400332229","1.30363452744713","Pouthisat","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"716","EPSG:4326","105.170129202458","13.8765478344372","autobot","108","0.0121371901263401","3.24469327962495","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"320","EPSG:4326","106.293942234118","14.4506362554479","autobot","188",NA,NA,"Stœng Trêng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"536","EPSG:4326","103.335511734062","10.5739488593048","autobot",NA,NA,NA,"Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Enhancement","TRUE","Forest stable","Enhancement","Forest stable"
"183","EPSG:4326","106.096739281549","13.2565945412693","autobot","70","0.00500289248437078","2.74379358377069","Krâchéh","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"84","EPSG:4326","103.340451127824","11.5346287391017","autobot","233","0.0206994466183946","4.44038914156175","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"654","EPSG:4326","106.441575436476","13.6111388725805","autobot","108","0.00339420519898794","0.0408578226171648","Stœng Trêng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"698","EPSG:4326","106.61098185021","12.739273659918","autobot","139","0.00824142080504472","4.86107464969816","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"114","EPSG:4326","106.847799706394","12.8376241808094","autobot","212","0.00767900439503762","5.01740867096258","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"287","EPSG:4326","107.012084711138","12.807385967452","autobot","206","0.00197797210119236","0.283215367503628","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"48","EPSG:4326","104.078235188981","13.593899065818","autobot","257","0.0369053162875295","5.16081068148095","Siemréab","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"77","EPSG:4326","107.068730583348","14.0381578879962","autobot","178","0.0153968200991107","0.340280510327996","Rôtânôkiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"828","EPSG:4326","107.473247431105","12.9044929575094","autobot","186","0.00379833353662375","6.28318530717959","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"277","EPSG:4326","106.982079753765","14.2300103167231","autobot","721","0.0793019028501964","2.26325329894477","Rôtânôkiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"793","EPSG:4326","106.963459989894","12.1988406850339","autobot","190","0.0198241874741727","5.28344430869824","Môndól Kiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"666","EPSG:4326","103.447543533242","11.1071513785162","autobot","8",NA,NA,"Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"846","EPSG:4326","105.992118894354","13.2486093998789","autobot","56","0.00734583081763095","3.69741562391853","Stœng Trêng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Degradation","TRUE","Forest stable","Degradation","Forest stable"
"546","EPSG:4326","105.448281919509","13.8572287002887","autobot","138","0.00131368862573368","1.25582542378889","Preah Vihéar","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","FALSE","Forest stable","Forest stable","Forest stable"
"760","EPSG:4326","103.491760749451","13.284503641989","autobot","7","0.000581503778078157","5.48757838187056","Batdâmbâng","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"321","EPSG:4326","103.972785043237","12.0018223160321","autobot","153","0.0429050530590768","1.10902526050709","Pouthisat","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
"524","EPSG:4326","107.470124661316","14.4635556101315","autobot","679","0.045897008763267","3.85503336285462","Rôtânôkiri","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Deforestation other","TRUE","Forest stable","Deforestation other","Forest stable"
"621","EPSG:4326","103.166796696558","11.2595043009094","autobot","46","0.0227132270238058","0.672499871285424","Kaôh Kong","Cambodia","no_geom_record","1","FALSE","2017","09","12","response.csv","Forest stable","TRUE","Forest stable","Forest stable","Forest stable"
